wo_id,description,asset_tag,asset_class,area,install_date,age_days,task_type,priority,mandatory,estimated_cost_usd,mech_hours,elec_hours,inst_hours,civil_hours,total_craft_hours,duration_days,weibull_beta,weibull_eta,c_safety,c_env,c_prod,c_cost,replace_usd,predecessor_wo_id,priority_weight,asset_master_linked,asset_name,fitted_beta,fitted_eta,failure_prob,rul_days,weibull_source,consequence_score,likelihood_tier,consequence_tier,risk_score,risk_level,deferred_cost_usd,net_value_usd,selected,decision
WO-00430,Overhaul – Instrument/Analyser INST-0098,INST-0098,Inst,Unit-300,2016-12-04,3588,Overhaul,High,False,325823.07,130.5,11.0,41.1,6.5,189.1,24,1.8,730,2,1,3,2,4800,WO-00356,3,True,Instrument/Analyser,1.8,730.0,0.9648158012428134,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1389.33,-324433.74,False,DEFER
WO-00431,Replacement – Instrument/Analyser INST-0116,INST-0116,Inst,Unit-100,2012-03-08,5320,Replacement,Low,False,37204.69,28.9,13.1,10.2,2.6,54.800000000000004,7,1.8,730,2,1,3,2,4800,,1,True,Instrument/Analyser,1.8,730.0,1.0,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1440.0,-35764.69,False,DEFER
WO-00432,Testing – Instrument/Analyser INST-0103,INST-0103,Inst,Unit-300,2017-05-18,3423,Testing,Low,False,7149.47,7.9,4.9,4.7,0.8,18.3,2,1.8,730,2,1,3,2,4800,,1,True,Instrument/Analyser,1.8,730.0,0.9604202595769827,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1383.01,-5766.46,False,DEFER
WO-00433,Calibration – Electrical Equipment ELEC-0015,ELEC-0015,Elec,Unit-300,2025-01-14,625,Calibration,High,False,1177.95,1.9,5.4,8.4,0.4,16.1,2,2.0,1460,3,1,3,3,24000,,3,True,Electrical Equipment,2.0,1460.0,0.2415975487327854,1590.4435538785137,asset_inline_fallback,2.5,3,2,6,MEDIUM,2174.38,996.43,True,INCLUDE
WO-00434,Repair – Piping/Pipeline Segment PPL-0034,PPL-0034,Ppl,Unit-100,2023-10-28,1069,Repair,High,False,30171.52,68.5,14.1,18.2,6.8,107.6,13,2.0,3285,4,4,3,3,88000,,3,True,Piping/Pipeline Segment,2.0,3285.0,0.08117621054249746,3915.7480119664415,asset_inline_fallback,3.65,2,4,8,MEDIUM,3911.07,-26260.45,False,DEFER
WO-00435,Inspection – Electrical Equipment ELEC-0043,ELEC-0043,Elec,Offsites,2013-11-13,4705,Inspection,High,False,7274.18,6.4,0.6,4.5,0.1,11.6,1,2.0,1460,3,1,3,3,24000,,3,True,Electrical Equipment,2.0,1460.0,0.8124671726813737,1460.0,asset_inline_fallback,2.5,5,2,10,HIGH,7312.2,38.02,False,DEFER
WO-00436,Cleaning – Heat Exchanger HX-0004,HX-0004,Hx,Unit-100,2018-11-03,2889,Cleaning,Critical,True,9155.54,15.4,0.5,0.3,2.3,18.5,2,2.0,2190,4,3,5,4,195000,,4,True,Heat Exchanger,2.0,2190.0,0.37343565547741603,434.165169871148,asset_inline_fallback,4.0,4,4,16,HIGH,43691.97,34536.43,True,INCLUDE
WO-00437,Testing – Instrument/Analyser INST-0004,INST-0004,Inst,Unit-100,2021-12-18,1748,Testing,High,False,8843.35,10.8,11.7,18.2,0.3,41.0,5,1.8,730,2,1,3,2,4800,WO-00370,3,True,Instrument/Analyser,1.8,730.0,0.8589891989046551,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1236.94,-7606.41,False,DEFER
WO-00438,Cleaning – Distillation Tower TWR-0007,TWR-0007,Twr,Flare-System,2014-12-13,4310,Cleaning,Critical,False,12497.54,22.5,1.8,1.6,3.5,29.400000000000002,4,2.2,2920,5,5,5,5,980000,,4,True,Distillation Tower,2.2,2920.0,0.3694723334513032,2920.0,asset_inline_fallback,5.0,4,5,20,CRITICAL,271562.17,259064.63,True,INCLUDE
WO-00439,Inspection – Instrument/Analyser INST-0024,INST-0024,Inst,Unit-100,2021-11-11,1785,Inspection,Medium,False,6398.13,9.3,1.9,2.2,0.8,14.200000000000003,2,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,0.8631561936413833,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1242.94,-5155.19,False,DEFER
WO-00440,Repair – Instrument/Analyser INST-0037,INST-0037,Inst,Unit-300,2014-09-26,4388,Repair,High,False,44772.46,21.4,6.1,19.2,4.8,51.5,6,1.8,730,2,1,3,2,4800,,3,True,Instrument/Analyser,1.8,730.0,1.0,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1440.0,-43332.46,False,DEFER
WO-00441,Replacement – Instrument/Analyser INST-0155,INST-0155,Inst,Unit-100,2017-09-16,3302,Replacement,Medium,False,48577.46,57.1,3.1,6.4,8.1,74.7,9,1.8,730,2,1,3,2,4800,WO-00164,2,True,Instrument/Analyser,1.8,730.0,0.9568220024778556,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1377.82,-47199.64,False,DEFER
WO-00442,Inspection – Pressure Vessel VSL-0010,VSL-0010,Vsl,Utilities,2016-02-26,3870,Inspection,Medium,False,855.01,3.8,0.5,1.1,0.2,5.6000000000000005,1,2.8,3650,5,5,5,5,290000,,2,True,Pressure Vessel,2.8,3650.0,0.2869307087023408,1046.495156519517,asset_inline_fallback,5.0,3,5,15,HIGH,62407.43,61552.42,True,INCLUDE
WO-00443,Repair – Control Valve VLV-0032,VLV-0032,Vlv,Unit-300,2017-04-25,3446,Repair,Medium,False,72062.39,43.9,12.3,20.0,7.9,84.10000000000001,11,1.5,1095,3,2,3,2,13500,,2,True,Control Valve,1.5,1095.0,0.5975089357921906,1095.0,asset_inline_fallback,2.65,4,3,12,HIGH,3206.38,-68856.01,False,DEFER
WO-00444,Replacement – Distillation Tower TWR-0005,TWR-0005,Twr,Tank-Farm,2024-12-13,657,Replacement,High,False,41950.13,34.8,11.8,4.3,9.6,60.49999999999999,8,2.2,2920,5,5,5,5,980000,,3,True,Distillation Tower,2.2,2920.0,0.05986663208490882,3609.0539802637086,asset_inline_fallback,5.0,2,5,10,HIGH,44001.97,2051.84,True,INCLUDE
WO-00445,Cleaning – Electrical Equipment ELEC-0060,ELEC-0060,Elec,Tank-Farm,2015-08-10,4070,Cleaning,Medium,False,6075.31,22.4,1.5,0.2,6.8,30.9,4,2.0,1460,3,1,3,3,24000,,2,True,Electrical Equipment,2.0,1460.0,0.7669111613760249,1460.0,asset_inline_fallback,2.5,5,2,10,HIGH,6902.2,826.89,False,DEFER
WO-00446,Repair – Control Valve VLV-0062,VLV-0062,Vlv,Unit-300,2025-01-09,630,Repair,High,False,18075.11,88.7,16.0,3.7,2.0,110.4,14,1.5,1095,3,2,3,2,13500,,3,True,Control Valve,1.5,1095.0,0.34935143726489815,1279.3750628839375,asset_inline_fallback,2.65,3,3,9,MEDIUM,1874.71,-16200.4,False,DEFER
WO-00447,Replacement – Centrifugal Pump PMP-0013,PMP-0013,Pmp,Unit-200,2014-03-04,4594,Replacement,High,False,62086.67,46.9,5.4,23.9,2.5,78.69999999999999,10,2.5,1825,3,2,4,3,48000,,3,True,Centrifugal Pump,2.5,1825.0,0.8796656890365626,1825.0,asset_inline_fallback,3.0,5,3,15,HIGH,19000.78,-43085.89,False,DEFER
WO-00448,Testing – Piping/Pipeline Segment PPL-0031,PPL-0031,Ppl,Unit-100,2013-02-19,4972,Testing,High,False,12571.36,13.7,18.3,6.7,0.0,38.7,5,2.0,3285,4,4,3,3,88000,,3,True,Piping/Pipeline Segment,2.0,3285.0,0.29438769021266525,12.74812000071961,asset_inline_fallback,3.65,3,4,12,HIGH,14183.6,1612.24,False,DEFER
WO-00449,Inspection – Reciprocating Compressor CMP-0007,CMP-0007,Cmp,Flare-System,2018-06-29,3016,Inspection,Medium,False,3247.37,3.8,1.8,4.5,0.8,10.9,1,3.0,1460,5,4,5,5,490000,,2,True,Reciprocating Compressor,3.0,1460.0,0.972770563748667,1460.0,asset_inline_fallback,4.75,5,5,25,CRITICAL,339618.52,336371.15,True,INCLUDE
WO-00450,Inspection – Instrument/Analyser INST-0083,INST-0083,Inst,Tank-Farm,2016-10-30,3623,Inspection,Medium,False,957.92,7.2,1.3,2.5,0.5,11.5,1,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,0.965678909105745,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1390.58,432.66,True,INCLUDE
WO-00451,Replacement – Electrical Equipment ELEC-0026,ELEC-0026,Elec,Utilities,2019-09-19,2569,Replacement,Medium,False,41129.16,29.8,12.9,23.1,5.8,71.60000000000001,9,2.0,1460,3,1,3,3,24000,,2,True,Electrical Equipment,2.0,1460.0,0.6102674407288287,1460.0,asset_inline_fallback,2.5,5,2,10,HIGH,5492.41,-35636.75,False,DEFER
WO-00452,Calibration – Control Valve VLV-0038,VLV-0038,Vlv,Tank-Farm,2015-04-25,4177,Calibration,Low,False,517.82,1.3,5.9,13.2,0.0,20.4,3,1.5,1095,3,2,3,2,13500,,1,True,Control Valve,1.5,1095.0,0.6312307612993796,1095.0,asset_inline_fallback,2.65,5,3,15,HIGH,3387.34,2869.52,True,INCLUDE
WO-00453,Testing – Control Valve VLV-0079,VLV-0079,Vlv,Unit-300,2016-02-27,3869,Testing,High,False,550.49,5.8,7.6,19.6,1.2,34.2,4,1.5,1095,3,2,3,2,13500,,3,True,Control Valve,1.5,1095.0,0.6177528386289124,1095.0,asset_inline_fallback,2.65,5,3,15,HIGH,3315.02,2764.53,True,INCLUDE
WO-00454,Calibration – Control Valve VLV-0042,VLV-0042,Vlv,Unit-300,2014-03-19,4579,Calibration,High,False,1189.73,0.9,5.1,12.3,0.5,18.8,2,1.5,1095,3,2,3,2,13500,,3,True,Control Valve,1.5,1095.0,0.6474550892377791,1095.0,asset_inline_fallback,2.65,5,3,15,HIGH,3474.41,2284.68,True,INCLUDE
WO-00455,Overhaul – Heat Exchanger HX-0014,HX-0014,Hx,Unit-100,2018-12-11,2851,Overhaul,Critical,True,546377.23,140.6,46.5,31.1,19.4,237.6,30,2.0,2190,4,3,5,4,195000,,4,True,Heat Exchanger,2.0,2190.0,0.3698011907354553,472.16541334896647,asset_inline_fallback,4.0,4,4,16,HIGH,43266.74,-503110.49,True,INCLUDE
WO-00456,Calibration – Heat Exchanger HX-0016,HX-0016,Hx,Flare-System,2017-10-02,3286,Calibration,Low,False,940.1,0.0,3.3,4.3,0.9,8.5,1,2.0,2190,4,3,5,4,195000,WO-00444,1,True,Heat Exchanger,2.0,2190.0,0.4101753471295694,37.16522007819958,asset_inline_fallback,4.0,4,4,16,HIGH,47990.52,47050.42,True,INCLUDE
WO-00457,Calibration – Reciprocating Compressor CMP-0002,CMP-0002,Cmp,Utilities,2023-06-13,1206,Calibration,High,False,502.76,1.8,8.0,9.3,0.5,19.6,2,3.0,1460,5,4,5,5,490000,,3,True,Reciprocating Compressor,3.0,1460.0,0.49451963436752233,721.9306871958063,asset_inline_fallback,4.75,4,5,20,CRITICAL,172649.17,172146.41,True,INCLUDE
WO-00458,Inspection – Distillation Tower TWR-0005,TWR-0005,Twr,Tank-Farm,2024-12-13,657,Inspection,Medium,False,4311.4,7.9,0.4,2.8,0.5,11.600000000000001,1,2.2,2920,5,5,5,5,980000,,2,True,Distillation Tower,2.2,2920.0,0.05986663208490882,3609.0539802637086,asset_inline_fallback,5.0,2,5,10,HIGH,44001.97,39690.57,True,INCLUDE
WO-00459,Testing – Instrument/Analyser INST-0038,INST-0038,Inst,Unit-200,2018-01-25,3171,Testing,Critical,False,12800.0,13.2,15.7,16.1,1.1,46.1,6,1.8,730,2,1,3,2,4800,,4,True,Instrument/Analyser,1.8,730.0,0.9525241432176711,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1371.63,-11428.37,False,DEFER
WO-00460,Calibration – Centrifugal Pump PMP-0010,PMP-0010,Pmp,Tank-Farm,2019-07-20,2630,Calibration,Critical,False,2205.74,1.0,9.0,14.8,0.4,25.2,3,2.5,1825,3,2,4,3,48000,WO-00148,4,True,Centrifugal Pump,2.5,1825.0,0.6159830417142306,1825.0,asset_inline_fallback,3.0,5,3,15,HIGH,13305.23,11099.49,False,DEFER
WO-00461,Inspection – Electrical Equipment ELEC-0055,ELEC-0055,Elec,Unit-200,2019-12-17,2480,Inspection,Medium,False,3203.31,5.7,0.3,1.8,0.2,8.0,1,2.0,1460,3,1,3,3,24000,,2,True,Electrical Equipment,2.0,1460.0,0.5982057223513967,1460.0,asset_inline_fallback,2.5,4,2,8,MEDIUM,5383.85,2180.54,True,INCLUDE
WO-00462,Calibration – Instrument/Analyser INST-0129,INST-0129,Inst,Tank-Farm,2025-03-27,553,Calibration,Critical,False,1272.23,0.3,2.9,5.4,0.4,9.0,1,1.8,730,2,1,3,2,4800,,4,True,Instrument/Analyser,1.8,730.0,0.5950216648481925,607.2559414605421,asset_inline_fallback,2.0,4,2,8,MEDIUM,856.83,-415.4,False,DEFER
WO-00463,Replacement – Centrifugal Pump PMP-0045,PMP-0045,Pmp,Tank-Farm,2017-12-05,3222,Replacement,Low,False,115576.32,34.4,16.8,6.6,3.4,61.2,8,2.5,1825,3,2,4,3,48000,,1,True,Centrifugal Pump,2.5,1825.0,0.7204061889392946,1825.0,asset_inline_fallback,3.0,5,3,15,HIGH,15560.77,-100015.55,False,DEFER
WO-00464,Replacement – Electrical Equipment ELEC-0053,ELEC-0053,Elec,Unit-300,2014-07-28,4448,Replacement,Critical,False,79566.7,58.8,11.9,10.1,5.8,86.6,11,2.0,1460,3,1,3,3,24000,,4,True,Electrical Equipment,2.0,1460.0,0.7952135748033691,1460.0,asset_inline_fallback,2.5,5,2,10,HIGH,7156.92,-72409.78,False,DEFER
WO-00465,Inspection – Centrifugal Pump PMP-0019,PMP-0019,Pmp,Utilities,2025-02-20,588,Inspection,High,False,653.07,9.1,1.3,2.2,0.2,12.8,2,2.5,1825,3,2,4,3,48000,WO-00264,3,True,Centrifugal Pump,2.5,1825.0,0.12901124069274675,1959.7051834869512,asset_inline_fallback,3.0,2,3,6,MEDIUM,2786.64,2133.57,True,INCLUDE
WO-00466,Repair – Instrument/Analyser INST-0057,INST-0057,Inst,Offsites,2024-01-29,976,Repair,High,False,25332.85,37.6,26.2,18.1,9.2,91.10000000000001,11,1.8,730,2,1,3,2,4800,,3,True,Instrument/Analyser,1.8,730.0,0.7278509563027946,184.25593505171582,asset_inline_fallback,2.0,5,2,10,HIGH,1048.11,-24284.74,False,DEFER
WO-00467,Inspection – Distillation Tower TWR-0009,TWR-0009,Twr,Tank-Farm,2025-03-10,570,Inspection,Low,False,3855.98,4.4,1.8,1.1,0.6,7.9,1,2.2,2920,5,5,5,5,980000,,1,True,Distillation Tower,2.2,2920.0,0.05272270549818483,3696.053976642068,asset_inline_fallback,5.0,2,5,10,HIGH,38751.19,34895.21,True,INCLUDE
WO-00468,Testing – Instrument/Analyser INST-0020,INST-0020,Inst,Utilities,2023-09-04,1123,Testing,Low,False,9926.89,19.1,5.5,11.2,0.0,35.8,4,1.8,730,2,1,3,2,4800,,1,True,Instrument/Analyser,1.8,730.0,0.7611973591290178,37.25586871816995,asset_inline_fallback,2.0,5,2,10,HIGH,1096.12,-8830.77,False,DEFER
WO-00469,Repair – Piping/Pipeline Segment PPL-0018,PPL-0018,Ppl,Unit-200,2024-05-14,870,Repair,Critical,False,4188.1,9.7,13.5,6.7,8.6,38.5,5,2.0,3285,4,4,3,3,88000,,4,True,Piping/Pipeline Segment,2.0,3285.0,0.06872349964314314,4114.748119995237,asset_inline_fallback,3.65,2,4,8,MEDIUM,3311.1,-877.0,False,DEFER
WO-00470,Calibration – Storage Tank TNK-0020,TNK-0020,Tnk,Flare-System,2013-08-22,4788,Calibration,High,False,1752.49,0.8,3.2,20.0,0.6,24.6,3,3.5,5475,4,5,3,4,390000,,3,True,Storage Tank,3.5,5475.0,0.16755894532188378,2160.2321482308707,asset_inline_fallback,4.0,3,4,12,HIGH,39208.79,37456.3,True,INCLUDE
WO-00471,Replacement – Control Valve VLV-0041,VLV-0041,Vlv,Offsites,2023-09-16,1111,Replacement,High,False,109158.75,50.7,16.6,16.3,9.0,92.60000000000001,12,1.5,1095,3,2,3,2,13500,,3,True,Control Valve,1.5,1095.0,0.4189861915297255,798.3750011319964,asset_inline_fallback,2.65,4,3,12,HIGH,2248.38,-106910.37,False,DEFER
WO-00472,Calibration – Instrument/Analyser INST-0069,INST-0069,Inst,Utilities,2014-01-05,4652,Calibration,Medium,False,1332.45,1.2,10.0,19.8,0.5,31.5,4,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,1.0,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1440.0,107.55,False,DEFER
WO-00473,Repair – Piping/Pipeline Segment PPL-0020,PPL-0020,Ppl,Flare-System,2021-11-10,1786,Repair,Medium,False,78879.59,79.6,5.7,7.8,9.1,102.19999999999999,13,2.0,3285,4,4,3,3,88000,,2,True,Piping/Pipeline Segment,2.0,3285.0,0.12467866010006196,3198.748120135253,asset_inline_fallback,3.65,2,4,8,MEDIUM,6007.02,-72872.57,False,DEFER
WO-00474,Calibration – Instrument/Analyser INST-0162,INST-0162,Inst,Utilities,2022-12-04,1397,Calibration,Medium,False,2070.19,0.8,5.2,16.9,0.3,23.2,3,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,0.8114115365112596,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1168.43,-901.76,False,DEFER
WO-00475,Calibration – Electrical Equipment ELEC-0081,ELEC-0081,Elec,Unit-200,2017-03-16,3486,Calibration,Medium,False,2564.76,0.6,7.9,5.7,0.1,14.299999999999999,2,2.0,1460,3,1,3,3,24000,,2,True,Electrical Equipment,2.0,1460.0,0.7153046496084571,1460.0,asset_inline_fallback,2.5,5,2,10,HIGH,6437.74,3872.98,True,INCLUDE
WO-00476,Inspection – Pressure Vessel VSL-0018,VSL-0018,Vsl,Offsites,2013-06-14,4857,Inspection,Medium,False,7612.97,9.2,0.1,4.4,0.5,14.2,2,2.8,3650,5,5,5,5,290000,,2,True,Pressure Vessel,2.8,3650.0,0.3938150621480811,59.49509026004762,asset_inline_fallback,5.0,4,5,20,CRITICAL,85654.78,78041.81,True,INCLUDE
WO-00477,Repair – Control Valve VLV-0044,VLV-0044,Vlv,Offsites,2012-11-12,5071,Repair,Medium,False,47004.01,18.7,4.1,10.9,9.5,43.199999999999996,5,1.5,1095,3,2,3,2,13500,,2,True,Control Valve,1.5,1095.0,0.6655037065685008,1095.0,asset_inline_fallback,2.65,5,3,15,HIGH,3571.26,-43432.75,False,DEFER
WO-00478,Replacement – Instrument/Analyser INST-0026,INST-0026,Inst,Unit-300,2017-03-15,3487,Replacement,High,False,8556.03,55.6,7.9,18.1,7.2,88.8,11,1.8,730,2,1,3,2,4800,,3,True,Instrument/Analyser,1.8,730.0,0.9621916216530266,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1385.56,-7170.47,False,DEFER
WO-00479,Inspection – Electrical Equipment ELEC-0036,ELEC-0036,Elec,Unit-300,2025-02-01,607,Inspection,Medium,False,3449.0,4.5,1.4,4.3,0.2,10.399999999999999,1,2.0,1460,3,1,3,3,24000,,2,True,Electrical Equipment,2.0,1460.0,0.23690802597056904,1608.4433993319599,asset_inline_fallback,2.5,3,2,6,MEDIUM,2132.17,-1316.83,False,DEFER
WO-00480,Inspection – Piping/Pipeline Segment PPL-0001,PPL-0001,Ppl,Utilities,2014-08-02,4443,Inspection,High,False,2185.49,8.1,1.6,4.1,0.1,13.899999999999999,2,2.0,3285,4,4,3,3,88000,,3,True,Piping/Pipeline Segment,2.0,3285.0,0.26867971685436187,541.7481232496575,asset_inline_fallback,3.65,3,4,12,HIGH,12944.99,10759.5,True,INCLUDE
WO-00481,Overhaul – Instrument/Analyser INST-0135,INST-0135,Inst,Tank-Farm,2014-07-19,4457,Overhaul,Medium,False,595019.48,170.8,47.3,14.1,13.0,245.20000000000002,31,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,1.0,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1440.0,-593579.48,False,DEFER
WO-00482,Replacement – Instrument/Analyser INST-0148,INST-0148,Inst,Utilities,2021-11-27,1769,Replacement,Medium,False,77738.48,34.6,19.9,7.5,9.4,71.4,9,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,0.8613715217109107,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1240.37,-76498.11,False,DEFER
WO-00483,Overhaul – Instrument/Analyser INST-0026,INST-0026,Inst,Unit-300,2017-03-15,3487,Overhaul,Low,False,324232.1,93.1,48.5,46.3,23.5,211.39999999999998,26,1.8,730,2,1,3,2,4800,,1,True,Instrument/Analyser,1.8,730.0,0.9621916216530266,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1385.56,-322846.54,False,DEFER
WO-00484,Cleaning – Control Valve VLV-0067,VLV-0067,Vlv,Tank-Farm,2016-10-05,3648,Cleaning,Medium,False,11840.45,24.4,0.0,1.7,6.0,32.099999999999994,4,1.5,1095,3,2,3,2,13500,,2,True,Control Valve,1.5,1095.0,0.6074462285052419,1095.0,asset_inline_fallback,2.65,5,3,15,HIGH,3259.71,-8580.74,False,DEFER
WO-00485,Replacement – Pressure Vessel VSL-0011,VSL-0011,Vsl,Unit-100,2019-05-25,2686,Replacement,Critical,False,47391.66,9.6,9.6,12.2,3.0,34.4,4,2.8,3650,5,5,5,5,290000,,4,True,Pressure Vessel,2.8,3650.0,0.16610542793190652,2230.494853061846,asset_inline_fallback,5.0,3,5,15,HIGH,36127.93,-11263.73,False,DEFER
WO-00486,Cleaning – Instrument/Analyser INST-0018,INST-0018,Inst,Unit-200,2015-12-18,3940,Cleaning,Medium,False,8626.51,23.9,0.2,1.2,3.3,28.599999999999998,4,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,1.0,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1440.0,-7186.51,False,DEFER
WO-00487,Cleaning – Electrical Equipment ELEC-0036,ELEC-0036,Elec,Unit-300,2025-02-01,607,Cleaning,High,False,16415.14,14.3,1.0,0.4,5.7,21.400000000000002,3,2.0,1460,3,1,3,3,24000,,3,True,Electrical Equipment,2.0,1460.0,0.23690802597056904,1608.4433993319599,asset_inline_fallback,2.5,3,2,6,MEDIUM,2132.17,-14282.97,False,DEFER
WO-00488,Cleaning – Instrument/Analyser INST-0053,INST-0053,Inst,Tank-Farm,2025-07-18,440,Cleaning,Critical,True,11435.72,22.7,0.9,0.5,4.2,28.299999999999997,4,1.8,730,2,1,3,2,4800,,4,True,Instrument/Analyser,1.8,730.0,0.546370214054954,720.2558695339762,asset_inline_fallback,2.0,4,2,8,MEDIUM,786.77,-10648.95,True,INCLUDE
WO-00489,Cleaning – Electrical Equipment ELEC-0022,ELEC-0022,Elec,Unit-300,2024-03-08,937,Cleaning,Critical,False,20941.14,22.5,0.9,0.4,8.9,32.699999999999996,4,2.0,1460,3,1,3,3,24000,WO-00157,4,True,Electrical Equipment,2.0,1460.0,0.31845323598736885,1278.4434372275632,asset_inline_fallback,2.5,3,2,6,MEDIUM,2866.08,-18075.06,False,DEFER
WO-00490,Replacement – Centrifugal Pump PMP-0018,PMP-0018,Pmp,Unit-200,2019-03-23,2749,Replacement,Critical,False,103510.74,28.4,4.1,9.3,6.4,48.199999999999996,6,2.5,1825,3,2,4,3,48000,,4,True,Centrifugal Pump,2.5,1825.0,0.6388297933189473,1825.0,asset_inline_fallback,3.0,5,3,15,HIGH,13798.72,-89712.02,False,DEFER
WO-00491,Cleaning – Instrument/Analyser INST-0179,INST-0179,Inst,Tank-Farm,2014-10-14,4370,Cleaning,Medium,False,11515.89,12.0,0.5,1.6,5.2,19.3,2,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,1.0,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1440.0,-10075.89,False,DEFER
WO-00492,Overhaul – Instrument/Analyser INST-0023,INST-0023,Inst,Unit-100,2023-11-16,1050,Overhaul,Low,False,68742.3,128.1,29.3,27.2,20.3,204.9,26,1.8,730,2,1,3,2,4800,,1,True,Instrument/Analyser,1.8,730.0,0.7452823968544604,110.25594626122938,asset_inline_fallback,2.0,5,2,10,HIGH,1073.21,-67669.09,False,DEFER
WO-00493,Calibration – Piping/Pipeline Segment PPL-0044,PPL-0044,Ppl,Unit-300,2020-02-02,2433,Calibration,Medium,False,1831.79,1.1,7.2,8.6,0.8,17.7,2,2.0,3285,4,4,3,3,88000,,2,True,Piping/Pipeline Segment,2.0,3285.0,0.1621633981109742,2551.748119955977,asset_inline_fallback,3.65,3,4,12,HIGH,7813.03,5981.24,True,INCLUDE
WO-00494,Replacement – Instrument/Analyser INST-0001,INST-0001,Inst,Offsites,2013-11-04,4714,Replacement,Critical,False,108824.09,52.1,9.6,22.2,2.1,86.0,11,1.8,730,2,1,3,2,4800,,4,True,Instrument/Analyser,1.8,730.0,1.0,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1440.0,-107384.09,False,DEFER
WO-00495,Replacement – Instrument/Analyser INST-0006,INST-0006,Inst,Utilities,2017-03-13,3489,Replacement,Medium,False,70025.11,26.3,19.0,9.1,3.5,57.9,7,1.8,730,2,1,3,2,4800,,2,True,Instrument/Analyser,1.8,730.0,0.9622455814677574,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1385.63,-68639.48,False,DEFER
WO-00496,Inspection – Centrifugal Pump PMP-0080,PMP-0080,Pmp,Utilities,2016-12-22,3570,Inspection,Critical,True,5983.92,5.0,2.0,3.8,0.1,10.9,1,2.5,1825,3,2,4,3,48000,,4,True,Centrifugal Pump,2.5,1825.0,0.7711382286190229,1825.0,asset_inline_fallback,3.0,5,3,15,HIGH,16656.59,10672.67,True,INCLUDE
WO-00497,Inspection – Electrical Equipment ELEC-0030,ELEC-0030,Elec,Flare-System,2019-01-14,2817,Inspection,High,False,7649.4,7.5,0.9,1.8,0.9,11.100000000000001,1,2.0,1460,3,1,3,3,24000,WO-00445,3,True,Electrical Equipment,2.0,1460.0,0.6420013370615681,1460.0,asset_inline_fallback,2.5,5,2,10,HIGH,5778.01,-1871.39,False,DEFER
WO-00498,Calibration – Instrument/Analyser INST-0145,INST-0145,Inst,Unit-300,2013-10-24,4725,Calibration,Low,False,2337.31,0.6,6.0,7.6,0.4,14.6,2,1.8,730,2,1,3,2,4800,,1,True,Instrument/Analyser,1.8,730.0,1.0,730.0,asset_inline_fallback,2.0,5,2,10,HIGH,1440.0,-897.31,False,DEFER
WO-00499,Calibration – Electrical Equipment ELEC-0065,ELEC-0065,Elec,Unit-200,2016-01-21,3906,Calibration,High,False,2570.52,1.1,3.9,15.4,0.5,20.9,3,2.0,1460,3,1,3,3,24000,,3,True,Electrical Equipment,2.0,1460.0,0.7534452579510029,1460.0,asset_inline_fallback,2.5,5,2,10,HIGH,6781.01,4210.49,True,INCLUDE
WO-00500,Overhaul – Centrifugal Pump PMP-0058,PMP-0058,Pmp,Unit-100,2015-08-24,4056,Overhaul,Critical,True,386381.53,187.1,18.2,44.8,11.6,261.7,33,2.5,1825,3,2,4,3,48000,,4,True,Centrifugal Pump,2.5,1825.0,0.829681837148077,1825.0,asset_inline_fallback,3.0,5,3,15,HIGH,17921.13,-368460.4,True,INCLUDE
